Split,GroundTruth_CD,Predicted_CD,Error
Training,16.59490203857422,10.698201179504395,5.896700859069824
Validation,16.593029022216797,12.117920875549316,4.4751081466674805
Training,16.584739685058594,11.747523307800293,4.837216377258301
Training,16.579843521118164,12.219338417053223,4.360505104064941
Training,16.573284149169922,9.837550163269043,6.735733985900879
Training,16.571500778198242,11.642378807067871,4.929121971130371
Training,16.558246612548828,9.771601676940918,6.78664493560791
Training,16.55223846435547,11.109932899475098,5.442305564880371
Training,16.548873901367188,11.745911598205566,4.802962303161621
Validation,16.523836135864258,10.195045471191406,6.328790664672852
Validation,16.50364875793457,12.94189167022705,3.5617570877075195
Training,16.500551223754883,9.598052978515625,6.902498245239258
Training,16.496482849121094,10.944650650024414,5.55183219909668
Training,16.475210189819336,11.860976219177246,4.61423397064209
Training,16.46089744567871,12.076276779174805,4.384620666503906
Validation,16.446632385253906,10.599883079528809,5.846749305725098
Training,16.433984756469727,9.8884859085083,6.545498847961426
Training,16.390907287597656,10.816596031188965,5.574311256408691
Training,16.369932174682617,12.110883712768555,4.2590484619140625
Training,16.364643096923828,9.581409454345703,6.783233642578125
Training,16.353830337524414,10.993626594543457,5.360203742980957
Training,16.34192657470703,11.965330123901367,4.376596450805664
Training,16.341270446777344,11.232377052307129,5.108893394470215
Validation,16.34052276611328,9.856432914733887,6.4840898513793945
Training,16.32198143005371,11.37381649017334,4.948164939880371
Training,16.31903648376465,11.402693748474121,4.916342735290527
Training,16.311941146850586,10.952546119689941,5.3593950271606445
Training,16.299720764160156,11.357345581054688,4.942375183105469
Training,16.27459144592285,11.281386375427246,4.9932050704956055
Training,16.274477005004883,9.526871681213379,6.747605323791504
Validation,16.258901596069336,10.76367473602295,5.495226860046387
Validation,16.256895065307617,11.507088661193848,4.7498064041137695
Training,16.254287719726562,9.766327857971191,6.487959861755371
Training,16.24770736694336,9.219761848449707,7.027945518493652
Training,16.246868133544922,11.570021629333496,4.676846504211426
Training,16.232425689697266,9.342616081237793,6.889809608459473
Training,16.220731735229492,10.636015892028809,5.584715843200684
Training,16.22052574157715,11.468676567077637,4.751849174499512
Training,16.215408325195312,12.200516700744629,4.014891624450684
Training,16.17902946472168,12.4803466796875,3.6986827850341797
Validation,16.175498962402344,11.18850040435791,4.986998558044434
Validation,16.16796875,9.582274436950684,6.585694313049316
Validation,16.15363121032715,11.011378288269043,5.1422529220581055
Training,16.14716339111328,12.024065971374512,4.1230974197387695
