Split,GroundTruth_CD,Predicted_CD,Error
Training,8.803680419921875,8.832738876342773,0.029058456420898438
Training,8.800677299499512,7.911511421203613,0.8891658782958984
Training,8.787117004394531,8.573198318481445,0.21391868591308594
Validation,8.764472961425781,11.422715187072754,2.6582422256469727
Training,8.747110366821289,10.3167724609375,1.569662094116211
Training,8.721768379211426,9.161087989807129,0.4393196105957031
Training,8.711167335510254,8.233355522155762,0.4778118133544922
Training,8.706978797912598,8.546544075012207,0.16043472290039062
Validation,8.699047088623047,8.317306518554688,0.3817405700683594
Validation,8.68149471282959,8.822092056274414,0.14059734344482422
Training,8.681107521057129,8.028524398803711,0.652583122253418
Validation,8.663625717163086,9.005261421203613,0.34163570404052734
Training,8.640541076660156,10.153584480285645,1.5130434036254883
Training,8.632012367248535,8.6663179397583,0.034305572509765625
Training,8.604138374328613,9.647778511047363,1.04364013671875
Training,8.594280242919922,8.428549766540527,0.16573047637939453
Training,8.579416275024414,7.718803882598877,0.8606123924255371
Training,8.57490348815918,8.993548393249512,0.41864490509033203
Training,8.573238372802734,9.16442584991455,0.5911874771118164
Validation,8.569812774658203,10.0946626663208,1.5248498916625977
Training,8.546061515808105,8.7158203125,0.16975879669189453
Training,8.523568153381348,10.352429389953613,1.8288612365722656
Training,8.523181915283203,7.816445827484131,0.7067360877990723
Training,8.516557693481445,7.435046195983887,1.0815114974975586
Training,8.515083312988281,7.609930515289307,0.9051527976989746
Validation,8.505945205688477,7.1673712730407715,1.338573932647705
Validation,8.49954891204834,8.616802215576172,0.11725330352783203
Training,8.476642608642578,9.099224090576172,0.6225814819335938
Training,8.463724136352539,9.794411659240723,1.3306875228881836
Training,8.45748233795166,11.930468559265137,3.4729862213134766
Training,8.455208778381348,8.835801124572754,0.38059234619140625
Training,8.452411651611328,8.637284278869629,0.18487262725830078
Training,8.451441764831543,9.16774845123291,0.7163066864013672
Validation,8.43239688873291,8.960028648376465,0.5276317596435547
Training,8.423575401306152,7.122566223144531,1.301009178161621
Training,8.415706634521484,8.175434112548828,0.24027252197265625
Training,8.405627250671387,9.113007545471191,0.7073802947998047
Training,8.40140151977539,8.923144340515137,0.5217428207397461
Training,8.396224975585938,9.402241706848145,1.006016731262207
Training,8.39517593383789,8.991579055786133,0.5964031219482422
Training,8.378684997558594,9.49155330657959,1.112868309020996
Training,8.375091552734375,8.273080825805664,0.10201072692871094
Training,8.367816925048828,8.51842975616455,0.15061283111572266
Training,8.367311477661133,9.348886489868164,0.9815750122070312
Training,8.36320686340332,7.795303821563721,0.5679030418395996
Training,8.355972290039062,9.795268058776855,1.439295768737793
Training,8.33377456665039,8.522680282592773,0.1889057159423828
Training,8.300590515136719,7.282031536102295,1.0185589790344238
Training,8.290290832519531,8.08203125,0.20825958251953125
Training,8.288928031921387,8.542912483215332,0.2539844512939453
Training,8.269664764404297,9.133176803588867,0.8635120391845703
Training,8.257098197937012,9.590286254882812,1.3331880569458008
Validation,8.226999282836914,8.699516296386719,0.4725170135498047
Training,8.212898254394531,8.49179744720459,0.2788991928100586
Training,8.208658218383789,8.135403633117676,0.07325458526611328
Training,8.208282470703125,9.315267562866211,1.106985092163086
Training,8.201704025268555,8.896796226501465,0.6950922012329102
Training,8.198537826538086,7.696983814239502,0.501554012298584
Training,8.198405265808105,8.825881958007812,0.627476692199707
Training,8.197061538696289,9.128138542175293,0.9310770034790039
Validation,8.19099235534668,8.742431640625,0.5514392852783203
Training,8.159845352172852,9.3178129196167,1.1579675674438477
Training,8.15472412109375,8.903883934020996,0.7491598129272461
Training,8.148947715759277,8.467249870300293,0.3183021545410156
Training,8.146439552307129,9.250062942504883,1.103623390197754
Training,8.137701034545898,8.929238319396973,0.7915372848510742
Validation,8.133480072021484,7.932616233825684,0.20086383819580078
Validation,8.11695671081543,8.555106163024902,0.43814945220947266
Validation,8.116225242614746,8.971577644348145,0.8553524017333984
Training,8.113248825073242,9.452804565429688,1.3395557403564453
Validation,8.11292552947998,8.550122261047363,0.4371967315673828
Validation,8.102347373962402,8.676081657409668,0.5737342834472656
Training,8.098699569702148,8.097882270812988,0.0008172988891601562
Validation,8.091761589050293,8.716660499572754,0.6248989105224609
Training,8.06635856628418,8.636225700378418,0.5698671340942383
Training,8.064584732055664,10.405232429504395,2.3406476974487305
Training,8.058891296386719,9.158670425415039,1.0997791290283203
Training,8.04476547241211,9.038444519042969,0.9936790466308594
Training,8.041913986206055,8.145896911621094,0.10398292541503906
Training,8.036870956420898,8.553128242492676,0.5162572860717773
Training,8.015320777893066,9.248451232910156,1.2331304550170898
Training,8.000054359436035,8.948110580444336,0.9480562210083008
Training,7.989814281463623,7.5492777824401855,0.4405364990234375
Validation,7.983425617218018,9.041719436645508,1.0582938194274902
Training,7.955745220184326,7.2870354652404785,0.6687097549438477
Training,7.952567100524902,9.971474647521973,2.0189075469970703
Validation,7.947618007659912,9.879721641540527,1.9321036338806152
Training,7.943696022033691,10.168911933898926,2.2252159118652344
Training,7.920348644256592,9.852211952209473,1.9318633079528809
Training,7.911328315734863,9.449524879455566,1.5381965637207031
Validation,7.903653144836426,9.057639122009277,1.1539859771728516
Validation,7.898182392120361,7.499447345733643,0.39873504638671875
Training,7.883518218994141,9.694872856140137,1.811354637145996
Training,7.8830060958862305,10.026541709899902,2.143535614013672
Training,7.869624614715576,8.082395553588867,0.21277093887329102
Training,7.866731643676758,7.8545756340026855,0.012156009674072266
Training,7.860480308532715,8.610411643981934,0.7499313354492188
Validation,7.860252857208252,8.165122032165527,0.3048691749572754
Training,7.859602928161621,7.8465495109558105,0.013053417205810547
Training,7.859042167663574,9.152915954589844,1.2938737869262695
Validation,7.856584548950195,8.502799034118652,0.646214485168457
Training,7.847120761871338,9.607380867004395,1.7602601051330566
Training,7.827303886413574,8.091544151306152,0.2642402648925781
Training,7.823915958404541,9.923455238342285,2.099539279937744
Training,7.823259353637695,7.4389328956604,0.3843264579772949
Training,7.807693958282471,8.662019729614258,0.8543257713317871
Training,7.807516098022461,8.93749713897705,1.1299810409545898
Training,7.802009105682373,8.68356704711914,0.8815579414367676
Validation,7.783342361450195,9.906493186950684,2.1231508255004883
Training,7.774985313415527,7.250455856323242,0.5245294570922852
Training,7.757053852081299,7.427598476409912,0.3294553756713867
Training,7.752960205078125,7.587155342102051,0.16580486297607422
Training,7.751200199127197,8.492157936096191,0.7409577369689941
Training,7.746511459350586,9.212613105773926,1.4661016464233398
Training,7.732480049133301,8.71529483795166,0.9828147888183594
Training,7.728872776031494,9.679795265197754,1.9509224891662598
Training,7.7027411460876465,8.852049827575684,1.149308681488037
Validation,7.672239780426025,8.665275573730469,0.9930357933044434
Training,7.658588409423828,8.388245582580566,0.7296571731567383
Validation,7.653109550476074,9.91430377960205,2.2611942291259766
Training,7.643914699554443,7.3310866355896,0.31282806396484375
Training,7.641767501831055,10.444315910339355,2.802548408508301
Training,7.637633800506592,8.973528861999512,1.33589506149292
Training,7.631620407104492,7.8414130210876465,0.2097926139831543
Training,7.63032865524292,9.2372407913208,1.6069121360778809
Training,7.6018242835998535,8.373002052307129,0.7711777687072754
Training,7.579180717468262,9.641789436340332,2.0626087188720703
Training,7.557826519012451,7.3923115730285645,0.16551494598388672
Training,7.556760787963867,8.483743667602539,0.9269828796386719
Training,7.546844959259033,9.619354248046875,2.072509288787842
Validation,7.540384292602539,8.062426567077637,0.5220422744750977
Validation,7.538575649261475,7.551174163818359,0.012598514556884766
Validation,7.504535675048828,8.964010238647461,1.4594745635986328
Training,7.504167556762695,7.725691318511963,0.22152376174926758
Training,7.500708103179932,8.481646537780762,0.9809384346008301
Training,7.46142053604126,9.29125690460205,1.829836368560791
Training,7.448800086975098,8.337453842163086,0.8886537551879883
